"Name","adamw_lr","muon_lr","weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"morning-sweep-56","0.0001405674009714869","0.0005742529951415727","0.000022614753013403477","1.2919620275497437","0.9999998460588988","0.8587375685001015","0.8632271256172996","0.8677166827344976","0.25616195797920227","0.864","0.8613171585877215","0.8586343171754429"
"faithful-sweep-41","0.00014624929071394957","0.0005690968173635296","0.000021909156637538084","1.170291543006897","0.99999980041063","0.8583316419728029","0.8631548520769472","0.8679780621810915","0.1572528779506683","0.848","0.8469837459145552","0.8459674918291104"
"misunderstood-sweep-23","0.00014086181790835294","0.0005720373608988317","0.000021024020075004912","1.2538312673568726","0.9999998984942148","0.8567079358636087","0.8631499376212985","0.8695919393789885","0.2262038886547089","0.852","0.8584554733913232","0.8649109467826464"
"zesty-sweep-79","0.00014123617429612773","0.0005684819346199436","0.00002584204541476756","1.2718887329101562","0.999999892401226","0.8575197889182058","0.8631073224879686","0.8686948560577314","0.24050305783748627","0.84","0.8488709883096054","0.8577419766192108"
"divine-sweep-126","0.00014303313333272538","0.0005676073023711108","0.000025592047683578513","1.3435999155044556","1.0000000118285517","0.8546783032271159","0.8630642262315145","0.8714501492359129","0.29535242915153503","0.85","0.8513672233719781","0.8527344467439563"
"olive-sweep-80","0.00014197584312664274","0.0005692720287513897","0.000020577926471238906","1.3553860187530518","0.9999999245475156","0.8544753399634666","0.8630610078536776","0.8716466757438887","0.304086297750473","0.838","0.8423162648742606","0.8466325297485211"
"peach-sweep-3","0.000144610512622126","0.0005736330565282177","0.000026170665987547373","1.3314759731292725","0.99999972556093","0.8579257154455043","0.8630396971669174","0.8681536788883306","0.2862880825996399","0.852","0.8547051668664702","0.8574103337329406"
"smooth-sweep-83","0.00014353741425676803","0.0005689320036790707","0.00002295503508116095","1.2017781734466553","0.99999978797306","0.8571138623909073","0.8630348482557225","0.8689558341205378","0.1838022768497467","0.856","0.8556038605030277","0.8552077210060555"
"balmy-sweep-26","0.00014403953469259353","0.0005675685609340343","0.000020657709122990385","1.274958252906799","0.9999998766212456","0.8556931195453623","0.8629053172157326","0.8701175148861029","0.2429133802652359","0.85","0.852588981612988","0.8551779632259761"
"autumn-sweep-84","0.00014490779103129922","0.0005698450853292677","0.00002119760048399543","1.343565821647644","0.9999998885805262","0.8546783032271159","0.8628682036082587","0.8710581039894014","0.2953270971775055","0.85","0.8503589118589842","0.8507178237179683"
